0.4902024, 0.3085082, 0.2811956
0.4902024, 0.3085082, 0.2817304
0.4902024, 0.3085082, 0.2822651
0.489068, 0.3073738, 0.2795914
0.489068, 0.3073738, 0.2801261
0.489068, 0.3073738, 0.2806609
0.489068, 0.3073738, 0.2811956
0.489068, 0.3073738, 0.2817304
0.489068, 0.3073738, 0.2822651
0.4902024, 0.3085082, 0.2827998
0.4902024, 0.3085082, 0.2833346
0.4902024, 0.3085082, 0.2838693
0.4908957, 0.3077873, 0.2844059
0.4902024, 0.3085082, 0.2849388
0.4724391, 0.3147865, 0.2646523
0.4717278, 0.3154895, 0.2651565
0.4710166, 0.3161924, 0.265664
0.483108, 0.3042422, 0.2795572
0.483108, 0.3042422, 0.2800954
0.483108, 0.3042422, 0.2806335
0.483108, 0.3042422, 0.2811716
0.483108, 0.3042422, 0.2817097
0.483108, 0.3042422, 0.2822478
0.4652195, 0.3202949, 0.3011348
0.4645059, 0.3209954, 0.3017621
0.4637922, 0.321696, 0.3023928
0.4894462, 0.3077519, 0.2801261
0.4894462, 0.3077519, 0.2806609
0.4894462, 0.3077519, 0.2811956
0.4894462, 0.3077519, 0.2817304
0.4894462, 0.3077519, 0.2822651
0.4894462, 0.3077519, 0.2827998
0.4894462, 0.3077519, 0.2833346
0.4901419, 0.3070334, 0.2838729
0.4894462, 0.3077519, 0.2844041
0.4901419, 0.3070334, 0.284939
0.4901419, 0.3070334, 0.2854721
0.4901419, 0.3070334, 0.2860051
0.4894462, 0.3077519, 0.2865431
0.4894462, 0.3077519, 0.2870778
0.4894462, 0.3077519, 0.2876126
0.4894462, 0.3077519, 0.2881473
0.4887504, 0.3084704, 0.2886937
0.4812517, 0.3038001, 0.2444527
0.4812517, 0.3038001, 0.2449925
0.4812517, 0.3038001, 0.2455323
0.4812517, 0.3038001, 0.2460721
0.4812517, 0.3038001, 0.246612
0.4812517, 0.3038001, 0.2471518
0.4812517, 0.3038001, 0.2476916
0.4879336, 0.3062394, 0.2827998
0.4879336, 0.3062394, 0.2833346
0.4879336, 0.3062394, 0.2838693
0.4879336, 0.3062394, 0.2844041
0.4879336, 0.3062394, 0.2849388
0.4879336, 0.3062394, 0.2854736
0.4879336, 0.3062394, 0.2860083
0.4879336, 0.3062394, 0.2865431
0.4879336, 0.3062394, 0.2870778
0.4872331, 0.3069531, 0.2876208
0.4872331, 0.3069531, 0.2881572
0.4872331, 0.3069531, 0.2886937
0.4865326, 0.3076668, 0.2892434
0.4865326, 0.3076668, 0.2897815
0.4858321, 0.3083805, 0.2903363
0.4858321, 0.3083805, 0.2908761
0.4851316, 0.3090942, 0.291436
0.4851316, 0.3090942, 0.2919775
0.484431, 0.3098079, 0.2925424
0.4837305, 0.3105215, 0.2931107
0.48303, 0.3112352, 0.2936823
0.4823294, 0.3119489, 0.2942574
0.4816289, 0.3126626, 0.2948358
0.4886899, 0.3069956, 0.2790566
0.4886899, 0.3069956, 0.2795914
0.4886899, 0.3069956, 0.2801261
0.4886899, 0.3069956, 0.2806609
0.4886899, 0.3069956, 0.2811956
0.4886899, 0.3069956, 0.2817304
0.489388, 0.3062796, 0.2822737
0.4898243, 0.30813, 0.2806609
0.4898243, 0.30813, 0.2811956
0.4898243, 0.30813, 0.2817304
0.4905188, 0.3074104, 0.2822737
0.4905805, 0.3088863, 0.2827998
0.4867993, 0.305105, 0.2827998
0.4867993, 0.305105, 0.2833346
0.4867993, 0.305105, 0.2838693
0.4867993, 0.305105, 0.2844041
0.4867993, 0.305105, 0.2849388
0.4867993, 0.305105, 0.2854736
0.4860952, 0.3058152, 0.2860115
0.4860952, 0.3058152, 0.2865479
0.4860952, 0.3058152, 0.2870844
0.4853911, 0.3065253, 0.287629
0.4853911, 0.3065253, 0.2881671
0.4853911, 0.3065253, 0.2887053
0.484687, 0.3072354, 0.2892567
0.484687, 0.3072354, 0.2897965
0.4839829, 0.3079455, 0.290353
0.4839829, 0.3079455, 0.2908945
0.4839829, 0.3079455, 0.291436
0.4832788, 0.3086556, 0.2919992
0.4825746, 0.3093657, 0.2925658
0.4818706, 0.3100758, 0.2931358
0.4811665, 0.3107859, 0.2937092
0.4804624, 0.311496, 0.2942859
0.4797583, 0.3122061, 0.294866
0.4790542, 0.3129163, 0.2954494
0.47835, 0.3136264, 0.2960363
0.4776459, 0.3143365, 0.2966265
0.4769418, 0.3150466, 0.2972201
0.4905188, 0.3074104, 0.2828068
0.4905188, 0.3074104, 0.2833398
