frame,time,hitIndex,pointIndex,vertIndex,hitX,hitY,hitZ,normalX,normalY,normalZ
714,5.4252,2,24188,-1,0.39988,0.31113,0.31733,-0.00574,0.54049,0.84133
714,5.4252,3,24189,-1,0.39990,0.31113,0.31796,-0.00482,0.52661,0.85009
714,5.4252,4,24190,-1,0.39991,0.31112,0.31859,-0.00394,0.51328,0.85821
714,5.4252,5,24191,-1,0.39993,0.31111,0.31922,-0.00311,0.50048,0.86574
714,5.4252,6,22604,-1,0.39446,0.30879,0.31415,-0.31592,0.50062,0.80596
714,5.4252,7,22605,-1,0.39447,0.30878,0.31478,-0.30614,0.48619,0.81847
714,5.4252,8,22606,-1,0.39449,0.30877,0.31541,-0.29678,0.47235,0.82995
714,5.4252,9,17906,-1,0.39584,0.30863,0.31703,-0.21278,0.44176,0.87154
714,5.4252,10,17907,-1,0.39501,0.30919,0.31794,-0.24029,0.44232,0.86407
714,5.4252,11,17908,-1,0.39592,0.30860,0.32019,-0.18258,0.38514,0.90462
714,5.4252,12,17909,-1,0.39594,0.30859,0.32082,-0.17733,0.37528,0.90979
714,5.4252,13,17910,-1,0.39596,0.30858,0.32146,-0.17231,0.36584,0.91459
714,5.4252,14,17911,-1,0.39597,0.30858,0.32209,-0.16751,0.35680,0.91904
714,5.4252,15,17912,-1,0.39599,0.30857,0.32272,-0.16291,0.34814,0.92318
715,5.4339,0,27578,-1,0.39518,0.31654,0.31157,-0.23205,0.79709,0.55749
715,5.4339,1,27579,-1,0.39520,0.31653,0.31221,-0.22735,0.78333,0.57854
715,5.4339,2,27580,-1,0.39522,0.31653,0.31285,-0.22266,0.76955,0.59851
715,5.4339,3,27581,-1,0.39523,0.31652,0.31350,-0.21801,0.75579,0.61746
715,5.4339,4,27582,-1,0.39525,0.31651,0.31414,-0.21340,0.74210,0.63541
715,5.4339,5,27583,-1,0.39527,0.31651,0.31478,-0.20885,0.72852,0.65241
715,5.4339,6,13280,-1,0.39846,0.31814,0.31640,-0.06291,0.74034,0.66929
715,5.4339,7,13281,-1,0.39848,0.31813,0.31704,-0.06116,0.72737,0.68352
715,5.4339,8,20224,-1,0.39481,0.31606,0.31479,-0.23145,0.71563,0.65901
715,5.4339,9,20225,-1,0.39482,0.31605,0.31543,-0.22647,0.70218,0.67502
715,5.4339,10,20226,-1,0.39484,0.31605,0.31607,-0.22157,0.68892,0.69015
715,5.4339,11,20227,-1,0.39486,0.31604,0.31672,-0.21676,0.67585,0.70444
715,5.4339,12,20228,-1,0.39487,0.31603,0.31736,-0.21205,0.66302,0.71794
715,5.4339,13,27584,-1,0.39528,0.31650,0.31542,-0.20436,0.71508,0.66850
715,5.4339,14,27585,-1,0.39530,0.31649,0.31607,-0.19995,0.70182,0.68372
715,5.4339,15,27586,-1,0.39532,0.31648,0.31671,-0.19561,0.68874,0.69812
797,6.0280,0,21389,-1,0.41193,0.30859,0.28664,0.60057,0.43249,-0.67251
797,6.0280,1,21390,-1,0.41195,0.30858,0.28725,0.61372,0.44102,-0.65487
797,6.0280,2,21391,-1,0.41196,0.30858,0.28787,0.62704,0.44964,-0.63611
797,6.0280,3,21392,-1,0.41198,0.30857,0.28848,0.64051,0.45832,-0.61618
797,6.0280,4,21393,-1,0.41199,0.30856,0.28909,0.65408,0.46704,-0.59502
797,6.0280,5,21394,-1,0.41201,0.30856,0.28970,0.66770,0.47575,-0.57257
797,6.0280,6,21395,-1,0.41203,0.30855,0.29031,0.68131,0.48442,-0.54878
797,6.0280,7,21396,-1,0.41204,0.30854,0.29093,0.69483,0.49299,-0.52362
797,6.0280,8,21397,-1,0.41206,0.30854,0.29154,0.70820,0.50141,-0.49703
797,6.0280,9,21398,-1,0.41124,0.30911,0.29237,0.68724,0.55688,-0.46646
797,6.0280,10,21399,-1,0.41126,0.30910,0.29298,0.69977,0.56579,-0.43613
797,6.0280,11,2531,-1,0.41540,0.31202,0.28475,0.62151,0.48491,-0.61530
797,6.0280,12,2532,-1,0.41542,0.31201,0.28536,0.63146,0.49188,-0.59943
797,6.0280,13,2533,-1,0.41543,0.31200,0.28598,0.64144,0.49886,-0.58284
797,6.0280,14,2534,-1,0.41545,0.31200,0.28659,0.65143,0.50582,-0.56550
797,6.0280,15,2535,-1,0.41547,0.31199,0.28720,0.66140,0.51274,-0.54739
798,6.0361,0,3294,-1,0.41540,0.31202,0.28475,0.62151,0.48491,-0.61530
798,6.0361,1,3295,-1,0.41542,0.31201,0.28536,0.63146,0.49188,-0.59943
798,6.0361,2,3296,-1,0.41543,0.31200,0.28598,0.64144,0.49886,-0.58284
798,6.0361,3,3297,-1,0.41545,0.31200,0.28659,0.65143,0.50582,-0.56550
798,6.0361,4,3298,-1,0.41547,0.31199,0.28720,0.66140,0.51274,-0.54739
798,6.0361,5,3299,-1,0.41548,0.31198,0.28781,0.67134,0.51961,-0.52850
798,6.0361,6,3300,-1,0.41468,0.31256,0.28863,0.65472,0.56055,-0.50708
798,6.0361,7,3301,-1,0.41469,0.31256,0.28925,0.66427,0.56780,-0.48616
798,6.0361,8,3302,-1,0.41471,0.31255,0.28986,0.67367,0.57490,-0.46439
798,6.0361,9,3303,-1,0.41472,0.31254,0.29048,0.68289,0.58181,-0.44177
798,6.0361,10,3323,-1,0.41359,0.31033,0.28294,0.56322,0.42817,-0.70672
798,6.0361,11,3324,-1,0.41361,0.31033,0.28355,0.57392,0.43551,-0.69350
798,6.0361,12,3325,-1,0.41363,0.31032,0.28417,0.58480,0.44296,-0.67955
798,6.0361,13,3326,-1,0.41364,0.31031,0.28478,0.59585,0.45050,-0.66484
798,6.0361,14,3327,-1,0.41366,0.31031,0.28539,0.60704,0.45812,-0.64933
798,6.0361,15,27659,-1,0.41193,0.30859,0.28664,0.60057,0.43249,-0.67251
799,6.0433,0,27259,-1,0.41405,0.31075,0.28355,0.58154,0.44509,-0.68096
799,6.0433,1,27260,-1,0.41407,0.31075,0.28416,0.59215,0.45241,-0.66684
799,6.0433,2,27261,-1,0.41408,0.31074,0.28477,0.60291,0.45981,-0.65198
799,6.0433,3,8940,-1,0.41496,0.31159,0.28476,0.61571,0.47699,-0.62721
799,6.0433,4,8941,-1,0.41498,0.31158,0.28537,0.62596,0.48413,-0.61139
799,6.0433,5,8942,-1,0.41499,0.31158,0.28598,0.63626,0.49129,-0.59482
799,6.0433,6,8943,-1,0.41501,0.31157,0.28659,0.64659,0.49844,-0.57747
799,6.0433,7,8944,-1,0.41503,0.31156,0.28721,0.65693,0.50557,-0.55932
799,6.0433,8,8945,-1,0.41504,0.31156,0.28782,0.66724,0.51266,-0.54034
799,6.0433,9,8946,-1,0.41506,0.31155,0.28843,0.67749,0.51968,-0.52053
799,6.0433,10,8947,-1,0.41425,0.31213,0.28925,0.66034,0.56214,-0.49794
799,6.0433,11,8948,-1,0.41427,0.31212,0.28987,0.67015,0.56953,-0.47595
799,6.0433,12,8949,-1,0.41428,0.31212,0.29048,0.67979,0.57675,-0.45304
799,6.0433,13,8950,-1,0.41430,0.31211,0.29110,0.68921,0.58376,-0.42921
799,6.0433,14,11257,-1,0.41317,0.30990,0.28356,0.56584,0.42543,-0.70628
799,6.0433,15,11258,-1,0.41319,0.30990,0.28417,0.57698,0.43299,-0.69254
800,6.0511,0,28032,-1,0.41407,0.31075,0.28416,0.59215,0.45241,-0.66684
800,6.0511,1,28033,-1,0.41408,0.31074,0.28477,0.60291,0.45981,-0.65198
800,6.0511,2,18100,-1,0.41317,0.30990,0.28356,0.56584,0.42543,-0.70628
800,6.0511,3,18101,-1,0.41319,0.30990,0.28417,0.57698,0.43299,-0.69254
800,6.0511,4,18102,-1,0.41320,0.30989,0.28478,0.58831,0.44066,-0.67802
800,6.0511,5,18103,-1,0.41322,0.30988,0.28540,0.59982,0.44843,-0.66267
800,6.0511,6,18104,-1,0.41323,0.30988,0.28601,0.61148,0.45628,-0.64645
800,6.0511,7,18105,-1,0.41325,0.30987,0.28662,0.62327,0.46419,-0.62933
800,6.0511,8,18106,-1,0.41327,0.30986,0.28723,0.63516,0.47216,-0.61126
800,6.0511,9,18107,-1,0.41328,0.30985,0.28785,0.64712,0.48014,-0.59220
800,6.0511,10,18108,-1,0.41330,0.30985,0.28846,0.65911,0.48811,-0.57212
800,6.0511,11,18109,-1,0.41331,0.30984,0.28907,0.67110,0.49605,-0.55097
800,6.0511,12,18110,-1,0.41333,0.30983,0.28968,0.68302,0.50391,-0.52873
800,6.0511,13,18111,-1,0.41335,0.30983,0.29029,0.69484,0.51166,-0.50537
800,6.0511,14,28031,-1,0.41405,0.31075,0.28355,0.58154,0.44509,-0.68096
800,6.0511,15,27904,-1,0.41195,0.30858,0.28725,0.61372,0.44102,-0.65487
801,6.0585,0,20960,-1,0.38500,0.31498,0.31321,-0.60042,0.59979,0.52890
801,6.0585,1,25929,-1,0.39791,0.32382,0.29867,-0.08748,0.99462,-0.05558
801,6.0585,2,25930,-1,0.39792,0.32381,0.29932,-0.08690,0.99581,-0.02858
801,6.0585,3,25931,-1,0.39794,0.32380,0.29996,-0.08627,0.99627,-0.00149
801,6.0585,4,25932,-1,0.39796,0.32379,0.30061,-0.08556,0.99600,0.02561
801,6.0585,5,25933,-1,0.39797,0.32379,0.30126,-0.08480,0.99500,0.05268
801,6.0585,6,25934,-1,0.39799,0.32378,0.30191,-0.08397,0.99328,0.07965
801,6.0585,7,25935,-1,0.39801,0.32377,0.30255,-0.08309,0.99084,0.10647
801,6.0585,8,25936,-1,0.39802,0.32376,0.30320,-0.08215,0.98770,0.13307
801,6.0585,9,25937,-1,0.39722,0.32434,0.30409,-0.11203,0.97998,0.16457
801,6.0585,10,25938,-1,0.39723,0.32434,0.30474,-0.11088,0.97552,0.18989
801,6.0585,11,25944,-1,0.41360,0.30030,0.29127,0.84148,0.01833,-0.53997
801,6.0585,12,12384,-1,0.39402,0.32115,0.30673,-0.26020,0.92006,0.29290
801,6.0585,13,12385,-1,0.39403,0.32115,0.30738,-0.25737,0.91230,0.31854
801,6.0585,14,12386,-1,0.39322,0.32172,0.30828,-0.28004,0.89698,0.34205
801,6.0585,15,12387,-1,0.39324,0.32171,0.30893,-0.27683,0.88864,0.36562
802,6.0654,0,25898,-1,0.39835,0.32427,0.29801,-0.06743,0.99440,-0.08133
802,6.0654,1,10327,-1,0.41816,0.30497,0.28400,0.73493,0.20112,-0.64764
802,6.0654,2,2977,-1,0.38809,0.31673,0.30901,-0.53108,0.74601,0.40178
802,6.0654,3,2978,-1,0.38811,0.31672,0.30966,-0.52436,0.73730,0.42596
802,6.0654,4,2979,-1,0.38812,0.31672,0.31031,-0.51744,0.72828,0.44929
802,6.0654,5,2980,-1,0.38814,0.31671,0.31096,-0.51035,0.71901,0.47177
802,6.0654,6,2981,-1,0.38816,0.31670,0.31161,-0.50311,0.70953,0.49340
802,6.0654,7,2982,-1,0.38733,0.31726,0.31253,-0.51080,0.69582,0.50490
802,6.0654,8,26497,-1,0.38996,0.31854,0.30898,-0.43803,0.80903,0.39193
802,6.0654,9,26498,-1,0.38998,0.31854,0.30963,-0.43258,0.79999,0.41580
802,6.0654,10,26499,-1,0.38999,0.31853,0.31028,-0.42696,0.79063,0.43887
802,6.0654,11,26500,-1,0.38917,0.31909,0.31119,-0.43952,0.77490,0.45425
802,6.0654,12,26501,-1,0.39003,0.31851,0.31159,-0.41533,0.77111,0.48259
802,6.0654,13,24551,-1,0.38582,0.31444,0.31165,-0.60733,0.61829,0.49887
802,6.0654,14,24552,-1,0.38583,0.31443,0.31230,-0.59848,0.60970,0.51969
802,6.0654,15,24553,-1,0.38500,0.31498,0.31321,-0.60042,0.59979,0.52890
803,6.0724,0,10705,-1,0.39370,0.32216,0.30893,-0.25479,0.89699,0.36123
803,6.0724,1,10706,-1,0.39372,0.32216,0.30958,-0.25174,0.88837,0.38397
803,6.0724,2,17864,-1,0.41952,0.30619,0.28638,0.79359,0.25191,-0.55386
803,6.0724,3,17865,-1,0.41953,0.30619,0.28698,0.80458,0.25492,-0.53635
803,6.0724,4,17866,-1,0.41955,0.30618,0.28758,0.81549,0.25789,-0.51814
803,6.0724,5,17867,-1,0.41956,0.30617,0.28818,0.82629,0.26081,-0.49923
803,6.0724,6,17868,-1,0.41958,0.30617,0.28878,0.83693,0.26368,-0.47960
803,6.0724,7,17869,-1,0.41877,0.30675,0.28960,0.83437,0.29989,-0.46248
803,6.0724,8,17870,-1,0.41878,0.30674,0.29020,0.84486,0.30311,-0.44083
803,6.0724,9,17871,-1,0.41880,0.30673,0.29080,0.85508,0.30621,-0.41841
803,6.0724,10,17872,-1,0.41881,0.30672,0.29140,0.86499,0.30919,-0.39522
803,6.0724,11,26464,-1,0.39709,0.32286,0.30322,-0.12495,0.98249,0.13820
803,6.0724,12,26465,-1,0.39711,0.32286,0.30386,-0.12375,0.97843,0.16539
803,6.0724,13,26466,-1,0.39713,0.32285,0.30451,-0.12247,0.97368,0.19223
803,6.0724,14,26467,-1,0.39632,0.32343,0.30540,-0.15142,0.96321,0.22205
803,6.0724,15,26468,-1,0.39716,0.32284,0.30581,-0.11968,0.96220,0.24465
804,6.0796,0,25682,-1,0.38715,0.31583,0.30903,-0.57629,0.70992,0.40486
804,6.0796,1,25683,-1,0.38717,0.31582,0.30968,-0.56898,0.70152,0.42911
804,6.0796,2,25684,-1,0.38719,0.31581,0.31033,-0.56144,0.69283,0.45251
804,6.0796,3,25685,-1,0.38720,0.31580,0.31098,-0.55373,0.68390,0.47505
804,6.0796,4,25686,-1,0.38722,0.31580,0.31163,-0.54586,0.67476,0.49672
804,6.0796,5,25687,-1,0.38724,0.31579,0.31228,-0.53787,0.66547,0.51754
804,6.0796,6,26412,-1,0.41626,0.30419,0.29325,0.89848,0.23162,-0.37294
804,6.0796,7,26413,-1,0.41628,0.30419,0.29385,0.90955,0.23388,-0.34353
804,6.0796,8,26414,-1,0.41629,0.30418,0.29445,0.91993,0.23594,-0.31314
804,6.0796,9,26415,-1,0.41631,0.30417,0.29506,0.92954,0.23779,-0.28180
804,6.0796,10,26416,-1,0.41633,0.30417,0.29566,0.93829,0.23941,-0.24958
804,6.0796,11,26417,-1,0.41634,0.30416,0.29626,0.94611,0.24079,-0.21657
804,6.0796,12,26418,-1,0.41636,0.30415,0.29686,0.95292,0.24190,-0.18285
804,6.0796,13,26419,-1,0.39305,0.32027,0.30545,-0.31438,0.91672,0.24655
804,6.0796,14,26420,-1,0.39307,0.32026,0.30610,-0.31141,0.90993,0.27397
804,6.0796,15,26421,-1,0.39225,0.32083,0.30699,-0.33266,0.89398,0.30022
805,6.0865,0,27392,-1,0.39526,0.32105,0.30454,-0.21483,0.95470,0.20590
805,6.0865,1,27393,-1,0.39528,0.32104,0.30519,-0.21279,0.94870,0.23387
805,6.0865,2,27394,-1,0.39447,0.32161,0.30608,-0.23928,0.93469,0.26286
805,6.0865,3,27395,-1,0.39448,0.32161,0.30673,-0.23682,0.92763,0.28884
805,6.0865,4,27396,-1,0.39450,0.32160,0.30738,-0.23424,0.92000,0.31421
805,6.0865,5,27397,-1,0.39369,0.32217,0.30827,-0.25773,0.90522,0.33785
805,6.0865,6,3203,-1,0.41710,0.30504,0.29203,0.87565,0.25830,-0.40806
805,6.0865,7,3204,-1,0.41711,0.30504,0.29263,0.88670,0.26097,-0.38164
805,6.0865,8,3205,-1,0.41713,0.30503,0.29324,0.89725,0.26348,-0.35429
805,6.0865,9,3206,-1,0.41714,0.30502,0.29384,0.90721,0.26581,-0.32605
805,6.0865,10,3207,-1,0.41716,0.30502,0.29444,0.91653,0.26793,-0.29695
805,6.0865,11,3208,-1,0.41634,0.30559,0.29527,0.91268,0.31207,-0.26389
805,6.0865,12,3209,-1,0.41636,0.30558,0.29588,0.92062,0.31410,-0.23196
805,6.0865,13,6118,-1,0.41796,0.30588,0.29202,0.87552,0.28662,-0.38898
805,6.0865,14,6119,-1,0.41798,0.30587,0.29262,0.88555,0.28932,-0.36344
805,6.0865,15,6120,-1,0.41799,0.30587,0.29322,0.89509,0.29185,-0.33710
806,6.0936,0,20701,-1,0.41861,0.30538,0.28459,0.75177,0.21738,-0.62257
806,6.0936,1,20702,-1,0.41862,0.30537,0.28519,0.76347,0.22030,-0.60711
806,6.0936,2,20703,-1,0.41864,0.30537,0.28579,0.77520,0.22322,-0.59096
806,6.0936,3,20704,-1,0.41865,0.30536,0.28639,0.78695,0.22613,-0.57409
806,6.0936,4,20705,-1,0.41867,0.30535,0.28699,0.79868,0.22903,-0.55647
806,6.0936,5,20706,-1,0.41951,0.30477,0.28738,0.82261,0.20088,-0.53193
806,6.0936,6,20707,-1,0.41870,0.30534,0.28819,0.82195,0.23472,-0.51895
806,6.0936,7,20708,-1,0.41872,0.30533,0.28879,0.83341,0.23749,-0.49902
806,6.0936,8,20709,-1,0.41873,0.30533,0.28939,0.84471,0.24021,-0.47829
806,6.0936,9,20710,-1,0.41875,0.30532,0.28999,0.85580,0.24285,-0.45676
806,6.0936,10,20711,-1,0.41793,0.30589,0.29082,0.85424,0.28078,-0.43754
806,6.0936,11,20712,-1,0.41795,0.30589,0.29142,0.86506,0.28377,-0.41369
806,6.0936,12,11289,-1,0.41796,0.30588,0.29202,0.87552,0.28662,-0.38898
806,6.0936,13,11290,-1,0.41798,0.30587,0.29262,0.88555,0.28932,-0.36344
806,6.0936,14,11291,-1,0.41799,0.30587,0.29322,0.89509,0.29185,-0.33710
806,6.0936,15,11292,-1,0.39566,0.32153,0.30194,-0.19678,0.97648,0.08810
807,6.1018,0,27321,-1,0.41698,0.30225,0.28922,0.83892,0.11104,-0.53281
807,6.1018,1,27322,-1,0.41699,0.30224,0.28982,0.85232,0.11237,-0.51081
807,6.1018,2,27323,-1,0.41617,0.30281,0.29063,0.85576,0.14858,-0.49558
807,6.1018,3,27324,-1,0.41619,0.30280,0.29123,0.86935,0.15044,-0.47074
807,6.1018,4,29834,-1,0.38996,0.31854,0.30898,-0.43803,0.80903,0.39193
807,6.1018,5,29835,-1,0.38998,0.31854,0.30963,-0.43258,0.79999,0.41580
807,6.1018,6,29836,-1,0.38999,0.31853,0.31028,-0.42696,0.79063,0.43887
807,6.1018,7,29837,-1,0.38917,0.31909,0.31119,-0.43952,0.77490,0.45425
807,6.1018,8,29838,-1,0.39003,0.31851,0.31159,-0.41533,0.77111,0.48259
807,6.1018,9,19296,-1,0.41865,0.30536,0.28639,0.78695,0.22613,-0.57409
807,6.1018,10,19297,-1,0.41867,0.30535,0.28699,0.79868,0.22903,-0.55647
807,6.1018,11,19298,-1,0.41951,0.30477,0.28738,0.82261,0.20088,-0.53193
807,6.1018,12,19299,-1,0.41870,0.30534,0.28819,0.82195,0.23472,-0.51895
807,6.1018,13,19300,-1,0.41872,0.30533,0.28879,0.83341,0.23749,-0.49902
807,6.1018,14,19301,-1,0.41873,0.30533,0.28939,0.84471,0.24021,-0.47829
807,6.1018,15,19302,-1,0.41875,0.30532,0.28999,0.85580,0.24285,-0.45676
808,6.1087,0,11276,-1,0.41905,0.30579,0.28519,0.76766,0.23332,-0.59688
808,6.1087,1,11277,-1,0.41907,0.30578,0.28579,0.77905,0.23631,-0.58072
808,6.1087,2,11293,-1,0.39723,0.32434,0.30474,-0.11088,0.97552,0.18989
808,6.1087,3,20142,-1,0.41321,0.29986,0.29308,0.88587,-0.00948,-0.46383
808,6.1087,4,20143,-1,0.41323,0.29985,0.29368,0.90232,-0.01010,-0.43094
808,6.1087,5,20144,-1,0.41324,0.29985,0.29428,0.91805,-0.01073,-0.39633
808,6.1087,6,20145,-1,0.41326,0.29984,0.29488,0.93287,-0.01136,-0.36002
808,6.1087,7,20146,-1,0.41328,0.29983,0.29548,0.94663,-0.01199,-0.32210
808,6.1087,8,20147,-1,0.41329,0.29983,0.29608,0.95914,-0.01262,-0.28265
808,6.1087,9,20148,-1,0.41331,0.29982,0.29668,0.97023,-0.01323,-0.24182
808,6.1087,10,20149,-1,0.38802,0.31676,0.30641,-0.55523,0.77686,0.29700
808,6.1087,11,20150,-1,0.38804,0.31675,0.30706,-0.54967,0.76984,0.32435
808,6.1087,12,20151,-1,0.38805,0.31675,0.30771,-0.54377,0.76233,0.35096
808,6.1087,13,20152,-1,0.38807,0.31674,0.30836,-0.53756,0.75437,0.37678
808,6.1087,14,2624,-1,0.38578,0.31445,0.31035,-0.62459,0.63498,0.45464
808,6.1087,15,2625,-1,0.38580,0.31445,0.31100,-0.61604,0.62672,0.47719
809,6.1157,0,9074,-1,0.39723,0.32434,0.30474,-0.11088,0.97552,0.18989
809,6.1157,1,26856,-1,0.41321,0.29986,0.29308,0.88587,-0.00948,-0.46383
809,6.1157,2,26857,-1,0.41323,0.29985,0.29368,0.90232,-0.01010,-0.43094
809,6.1157,3,26858,-1,0.41324,0.29985,0.29428,0.91805,-0.01073,-0.39633
809,6.1157,4,26859,-1,0.41326,0.29984,0.29488,0.93287,-0.01136,-0.36002
809,6.1157,5,26860,-1,0.41328,0.29983,0.29548,0.94663,-0.01199,-0.32210
809,6.1157,6,26861,-1,0.41329,0.29983,0.29608,0.95914,-0.01262,-0.28265
809,6.1157,7,26862,-1,0.41331,0.29982,0.29668,0.97023,-0.01323,-0.24182
809,6.1157,8,26863,-1,0.38802,0.31676,0.30641,-0.55523,0.77686,0.29700
809,6.1157,9,26864,-1,0.38804,0.31675,0.30706,-0.54967,0.76984,0.32435
809,6.1157,10,26865,-1,0.38805,0.31675,0.30771,-0.54377,0.76233,0.35096
809,6.1157,11,26866,-1,0.38807,0.31674,0.30836,-0.53756,0.75437,0.37678
809,6.1157,12,30722,-1,0.41747,0.30406,0.29061,0.86298,0.20061,-0.46370
809,6.1157,13,30723,-1,0.41748,0.30405,0.29121,0.87495,0.20288,-0.43966
809,6.1157,14,30724,-1,0.41750,0.30405,0.29182,0.88656,0.20505,-0.41469
809,6.1157,15,30725,-1,0.41668,0.30462,0.29264,0.88691,0.24554,-0.39128
810,6.1228,0,25729,-1,0.41796,0.30588,0.29202,0.87552,0.28662,-0.38898
810,6.1228,1,25730,-1,0.41798,0.30587,0.29262,0.88555,0.28932,-0.36344
810,6.1228,2,25731,-1,0.41799,0.30587,0.29322,0.89509,0.29185,-0.33710
810,6.1228,3,25732,-1,0.39566,0.32153,0.30194,-0.19678,0.97648,0.08810
810,6.1228,4,25733,-1,0.39568,0.32152,0.30259,-0.19551,0.97368,0.11718
810,6.1228,5,25734,-1,0.39570,0.32151,0.30324,-0.19409,0.97006,0.14598
810,6.1228,6,25735,-1,0.39571,0.32151,0.30388,-0.19252,0.96566,0.17444
810,6.1228,7,25736,-1,0.39573,0.32150,0.30453,-0.19081,0.96051,0.20250
810,6.1228,8,25737,-1,0.39575,0.32149,0.30518,-0.18896,0.95465,0.23009
810,6.1228,9,25738,-1,0.39576,0.32148,0.30583,-0.18698,0.94811,0.25717
810,6.1228,10,25739,-1,0.39495,0.32206,0.30672,-0.21391,0.93445,0.28470
810,6.1228,11,25740,-1,0.39497,0.32205,0.30737,-0.21155,0.92697,0.30981
810,6.1228,12,25741,-1,0.39498,0.32204,0.30802,-0.20910,0.91898,0.33430
810,6.1228,13,8224,-1,0.41742,0.30408,0.28881,0.82557,0.19338,-0.53013
810,6.1228,14,8225,-1,0.41744,0.30407,0.28941,0.83823,0.19585,-0.50892
810,6.1228,15,8226,-1,0.41745,0.30407,0.29001,0.85072,0.19827,-0.48678
811,6.1310,0,24618,-1,0.41321,0.29986,0.29308,0.88587,-0.00948,-0.46383
811,6.1310,1,24619,-1,0.41323,0.29985,0.29368,0.90232,-0.01010,-0.43094
811,6.1310,2,24620,-1,0.41324,0.29985,0.29428,0.91805,-0.01073,-0.39633
811,6.1310,3,24621,-1,0.41326,0.29984,0.29488,0.93287,-0.01136,-0.36002
811,6.1310,4,24622,-1,0.41328,0.29983,0.29548,0.94663,-0.01199,-0.32210
811,6.1310,5,24623,-1,0.41329,0.29983,0.29608,0.95914,-0.01262,-0.28265
811,6.1310,6,24624,-1,0.41331,0.29982,0.29668,0.97023,-0.01323,-0.24182
811,6.1310,7,24625,-1,0.38802,0.31676,0.30641,-0.55523,0.77686,0.29700
811,6.1310,8,24626,-1,0.38804,0.31675,0.30706,-0.54967,0.76984,0.32435
811,6.1310,9,24627,-1,0.38805,0.31675,0.30771,-0.54377,0.76233,0.35096
811,6.1310,10,24628,-1,0.38807,0.31674,0.30836,-0.53756,0.75437,0.37678
811,6.1310,11,27405,-1,0.41747,0.30406,0.29061,0.86298,0.20061,-0.46370
811,6.1310,12,27406,-1,0.41748,0.30405,0.29121,0.87495,0.20288,-0.43966
811,6.1310,13,27407,-1,0.41750,0.30405,0.29182,0.88656,0.20505,-0.41469
811,6.1310,14,27408,-1,0.41668,0.30462,0.29264,0.88691,0.24554,-0.39128
811,6.1310,15,27409,-1,0.41670,0.30461,0.29324,0.89800,0.24802,-0.36343
812,6.1389,0,26062,-1,0.41652,0.30184,0.28803,0.80634,0.09003,-0.58456
812,6.1389,1,26063,-1,0.41653,0.30184,0.28862,0.82039,0.09119,-0.56449
812,6.1389,2,26064,-1,0.41655,0.30183,0.28922,0.83439,0.09232,-0.54339
812,6.1389,3,26065,-1,0.41656,0.30182,0.28982,0.84827,0.09342,-0.52126
812,6.1389,4,26066,-1,0.41574,0.30239,0.29064,0.85231,0.12944,-0.50677
812,6.1389,5,26067,-1,0.41576,0.30238,0.29124,0.86649,0.13109,-0.48167
812,6.1389,6,26068,-1,0.41577,0.30238,0.29184,0.88035,0.13268,-0.45539
812,6.1389,7,26069,-1,0.41579,0.30237,0.29244,0.89381,0.13420,-0.42790
812,6.1389,8,26070,-1,0.41580,0.30236,0.29304,0.90676,0.13563,-0.39924
812,6.1389,9,26071,-1,0.41582,0.30236,0.29364,0.91912,0.13695,-0.36940
812,6.1389,10,26072,-1,0.41500,0.30292,0.29447,0.92300,0.17991,-0.34016
812,6.1389,11,26073,-1,0.41501,0.30292,0.29508,0.93439,0.18153,-0.30653
812,6.1389,12,26074,-1,0.41503,0.30291,0.29568,0.94481,0.18294,-0.27178
812,6.1389,13,18935,-1,0.39574,0.31162,0.30866,-0.28192,0.76928,0.57335
812,6.1389,14,18936,-1,0.39491,0.31218,0.30955,-0.31219,0.74747,0.58637
812,6.1389,15,18937,-1,0.39493,0.31217,0.31019,-0.30424,0.73038,0.61155
813,6.1461,0,25632,-1,0.39977,0.30308,0.30641,-0.03176,0.43258,0.90104
813,6.1461,1,25633,-1,0.39894,0.30363,0.30729,-0.12958,0.44173,0.88774
813,6.1461,2,18528,-1,0.39161,0.30041,0.31567,-0.47207,0.02322,0.88125
813,6.1461,3,18529,-1,0.39162,0.30041,0.31629,-0.45708,0.02215,0.88915
813,6.1461,4,18530,-1,0.39077,0.30094,0.31720,-0.47211,0.04819,0.88022
813,6.1461,5,18531,-1,0.39079,0.30093,0.31783,-0.45842,0.04653,0.88752
813,6.1461,6,18532,-1,0.39081,0.30093,0.31846,-0.44535,0.04494,0.89423
813,6.1461,7,18533,-1,0.39082,0.30092,0.31909,-0.43288,0.04343,0.90040
813,6.1461,8,27317,-1,0.41771,0.30456,0.28340,0.71718,0.18458,-0.67200
813,6.1461,9,27318,-1,0.41773,0.30455,0.28400,0.72931,0.18726,-0.65806
813,6.1461,10,27319,-1,0.41858,0.30397,0.28440,0.75577,0.16136,-0.63465
813,6.1461,11,27320,-1,0.41859,0.30396,0.28500,0.76779,0.16352,-0.61948
813,6.1461,12,27321,-1,0.41861,0.30395,0.28560,0.77987,0.16567,-0.60362
813,6.1461,13,27322,-1,0.41862,0.30395,0.28620,0.79199,0.16782,-0.58702
813,6.1461,14,27323,-1,0.41864,0.30394,0.28680,0.80410,0.16996,-0.56968
813,6.1461,15,27324,-1,0.41865,0.30393,0.28739,0.81619,0.17208,-0.55156
